txn_id,customer_id,txn_date,txn_city,amount,merchant_name,category,status,method
374,40,2023-06-13,Boston,25.45,Walmart,Shopping,Success,Credit
375,56,2023-03-17,Richmond,128.7,Target,Shopping,Failed,Credit
376,149,2023-04-20,Atlanta,9.81,Spotify,Entertainment,Success,Debit
377,197,2023-01-15,Las Vegas,39.64,AMC Theaters,Entertainment,Success,Debit
378,111,2023-04-13,Washington,30.67,Comcast,Bills,Success,Debit
379,35,2023-04-30,New Orleans,135.13,Con Edison,Bills,Success,Debit
380,60,2023-04-05,Houston,20.94,Chipotle,Food,Success,Debit
381,181,2023-06-11,Las Vegas,594.18,Comcast,Bills,Success,Credit
382,12,2023-03-25,Columbus,436.82,Delta Airlines,Travel,Success,Debit
383,128,2023-05-02,Boston,175.76,Comcast,Bills,Success,Credit
384,222,2023-04-15,Richmond,111.67,Verizon,Bills,Success,Credit
385,169,2023-06-24,Philadelphia,67.44,Con Edison,Bills,Success,Credit
386,50,2023-05-29,New York,9.36,McDonalds,Food,Failed,Debit
387,77,2023-06-20,Washington,14.08,Chipotle,Food,Success,Credit
388,124,2023-03-03,Detroit,77.49,Target,Shopping,Success,Debit
389,35,2023-06-07,New Orleans,99.78,Verizon,Bills,Success,Debit
390,244,2023-04-18,Washington,419.52,Delta Airlines,Travel,Success,Credit
391,29,2023-06-24,Nashville,18.12,Netflix,Entertainment,Success,Debit
392,47,2023-06-29,Charlotte,817.22,Comcast,Bills,Success,Credit
393,33,2023-04-14,Houston,115.05,Airbnb,Travel,Success,Credit
394,162,2023-02-01,Boston,329.12,Amazon,Shopping,Success,Credit
395,16,2023-02-13,Phoenix,23.41,Chipotle,Food,Success,Credit
396,190,2023-01-04,Charlotte,194.33,Target,Shopping,Success,Debit
397,131,2023-02-07,Milwaukee,151.22,Con Edison,Bills,Success,Credit
398,40,2023-04-30,Boston,13.06,Chipotle,Food,Success,Debit
399,91,2023-04-03,Chicago,169.34,Walmart,Shopping,Success,Debit
400,230,2023-06-01,Phoenix,68.43,Walmart,Shopping,Success,Debit
401,91,2023-04-07,Chicago,13.7,McDonalds,Food,Success,Credit
402,233,2023-04-08,New Orleans,9.37,Starbucks,Food,Success,Credit
403,215,2023-04-10,Milwaukee,242.07,Con Edison,Bills,Success,Credit
404,20,2023-04-18,Boston,169.49,Airbnb,Travel,Success,Debit
405,200,2023-04-20,Atlanta,440.85,Airbnb,Travel,Success,Debit
406,192,2023-02-21,Chicago,56.75,Walmart,Shopping,Success,Debit
407,88,2023-02-23,Richmond,18.32,Netflix,Entertainment,Success,Debit
408,184,2023-02-15,Atlanta,126.98,Amazon,Shopping,Success,Debit
409,70,2023-05-24,New York,551.85,Delta Airlines,Travel,Success,Debit
410,135,2023-04-21,Philadelphia,14.26,McDonalds,Food,Success,Credit
411,231,2023-03-18,Las Vegas,12.28,Netflix,Entertainment,Success,Debit
412,71,2023-02-04,Miami,5.53,Starbucks,Food,Success,Credit
413,9,2023-05-24,Nashville,358.96,Delta Airlines,Travel,Success,Credit
414,16,2023-06-18,Phoenix,497.17,Delta Airlines,Travel,Success,Debit
415,92,2023-02-02,Houston,594.79,Comcast,Bills,Success,Debit
416,51,2023-06-08,Philadelphia,36.87,AMC Theaters,Entertainment,Success,Credit
417,93,2023-01-09,Washington,29.95,AMC Theaters,Entertainment,Success,Debit
418,13,2023-04-07,Houston,87.26,Verizon,Bills,Success,Debit
419,180,2023-05-18,Phoenix,9.49,Starbucks,Food,Success,Debit
420,79,2023-05-09,Phoenix,227.53,Con Edison,Bills,Success,Debit
421,191,2023-01-05,Detroit,31.82,AMC Theaters,Entertainment,Success,Credit
422,14,2023-02-28,Philadelphia,3.58,Starbucks,Food,Success,Credit
423,7,2023-04-16,Charlotte,11.75,Spotify,Entertainment,Success,Credit
424,234,2023-03-29,Atlanta,88.05,Verizon,Bills,Success,Debit
425,72,2023-01-09,Richmond,9.91,Spotify,Entertainment,Success,Credit
426,68,2023-02-23,Baltimore,380.85,Amazon,Shopping,Failed,Credit
427,91,2023-05-08,Chicago,598.59,Delta Airlines,Travel,Success,Credit
428,248,2023-04-06,Milwaukee,12.48,Chipotle,Food,Success,Credit
429,46,2023-04-12,Chicago,160.2,Target,Shopping,Success,Credit
430,72,2023-04-02,Richmond,6.45,Starbucks,Food,Failed,Debit
431,57,2023-02-15,Charlotte,129.19,Con Edison,Bills,Success,Credit
432,47,2023-01-13,Charlotte,8.15,Starbucks,Food,Success,Credit
433,212,2023-04-28,Boston,14.54,Spotify,Entertainment,Success,Credit
434,56,2023-05-23,Richmond,15.26,Chipotle,Food,Failed,Credit
435,118,2023-03-23,Baltimore,31.43,Chipotle,Food,Success,Debit
436,173,2023-03-10,Orlando,60.69,Uber,Travel,Success,Debit
437,43,2023-05-26,Atlanta,419.38,Airbnb,Travel,Success,Credit
438,75,2023-02-26,Chicago,51,Target,Shopping,Success,Credit
439,98,2023-05-26,New Orleans,138.59,Walmart,Shopping,Success,Credit
440,216,2023-05-06,New Orleans,100.12,Walmart,Shopping,Success,Credit
441,35,2023-05-22,New Orleans,90.79,Target,Shopping,Success,Credit
442,7,2023-02-28,Charlotte,11.06,Netflix,Entertainment,Success,Credit
443,224,2023-04-15,Charlotte,66.14,Con Edison,Bills,Success,Debit
444,24,2023-01-07,Miami,586.55,Airbnb,Travel,Success,Debit
445,6,2023-02-28,Chicago,899.9,Comcast,Bills,Failed,Debit
446,5,2023-02-15,Detroit,14.78,McDonalds,Food,Success,Debit
447,175,2023-01-29,Detroit,11.38,Amazon,Shopping,Success,Debit
448,72,2023-05-05,Richmond,47.5,Walmart,Shopping,Success,Credit
449,184,2023-02-11,Atlanta,60.42,Con Edison,Bills,Success,Credit
450,159,2023-05-18,Chicago,79.98,Verizon,Bills,Success,Credit
451,151,2023-05-11,Philadelphia,158.83,Walmart,Shopping,Success,Debit
452,170,2023-02-18,New York,9.65,McDonalds,Food,Failed,Debit
453,67,2023-03-17,Atlanta,10.63,Netflix,Entertainment,Success,Debit
454,211,2023-03-22,Washington,48.48,Verizon,Bills,Success,Credit
455,137,2023-05-09,Miami,556.23,Airbnb,Travel,Success,Debit
456,39,2023-06-02,Washington,20.9,Chipotle,Food,Success,Credit
457,101,2023-05-23,Philadelphia,325.6,Comcast,Bills,Success,Debit
458,222,2023-03-24,Richmond,193.34,Delta Airlines,Travel,Success,Credit
459,167,2023-04-09,Atlanta,20.38,AMC Theaters,Entertainment,Success,Credit
460,222,2023-03-08,Richmond,19.91,Amazon,Shopping,Success,Credit
461,68,2023-05-31,Baltimore,77.98,Con Edison,Bills,Success,Debit
462,160,2023-01-25,Houston,5.24,McDonalds,Food,Success,Debit
463,169,2023-01-15,Philadelphia,122.02,Walmart,Shopping,Success,Debit
464,178,2023-03-29,Washington,20.57,AMC Theaters,Entertainment,Success,Debit
465,197,2023-06-27,Las Vegas,481.8,Delta Airlines,Travel,Success,Credit
466,229,2023-06-18,Boston,9.33,Spotify,Entertainment,Failed,Debit
467,51,2023-01-26,Philadelphia,39.72,Amazon,Shopping,Success,Debit
468,88,2023-06-07,Richmond,5.29,Starbucks,Food,Success,Credit
469,28,2023-03-10,Los Angeles,263.73,Airbnb,Travel,Success,Debit
470,34,2023-06-08,Philadelphia,16.09,Netflix,Entertainment,Success,Debit
471,246,2023-06-01,Phoenix,10.06,AMC Theaters,Entertainment,Success,Debit
472,168,2023-01-13,Baltimore,435.02,Amazon,Shopping,Success,Credit
473,154,2023-04-15,Miami,214.29,Con Edison,Bills,Success,Debit
474,45,2023-05-18,Detroit,11.27,Netflix,Entertainment,Success,Credit
475,236,2023-02-27,Philadelphia,122.38,Target,Shopping,Success,Debit
476,154,2023-02-24,Miami,732.23,Airbnb,Travel,Success,Credit
477,82,2023-04-17,New Orleans,7.81,Starbucks,Food,Failed,Credit
478,50,2023-02-17,New York,9.34,Spotify,Entertainment,Success,Debit
479,243,2023-06-03,Houston,519.69,Comcast,Bills,Success,Debit
480,103,2023-06-25,Baltimore,10.48,Netflix,Entertainment,Success,Credit
481,64,2023-02-11,Las Vegas,429.34,Amazon,Shopping,Success,Credit
482,85,2023-02-28,Philadelphia,67.36,Chipotle,Food,Success,Credit
483,198,2023-04-01,Milwaukee,153.77,Walmart,Shopping,Success,Debit
484,57,2023-04-18,Charlotte,14.43,McDonalds,Food,Success,Debit
485,87,2023-05-13,Miami,28.66,AMC Theaters,Entertainment,Success,Credit
486,210,2023-01-10,Houston,6.75,McDonalds,Food,Success,Credit
487,50,2023-05-22,New York,35.62,Chipotle,Food,Failed,Credit
488,153,2023-06-07,Baltimore,13.71,Netflix,Entertainment,Success,Debit
489,32,2023-03-22,Columbus,25.5,Chipotle,Food,Success,Debit
490,215,2023-01-01,Milwaukee,56.16,Walmart,Shopping,Success,Debit
491,61,2023-05-06,Washington,450.08,Amazon,Shopping,Failed,Debit
492,26,2023-03-08,Chicago,61.31,Verizon,Bills,Success,Debit
493,45,2023-04-26,Detroit,10.79,Comcast,Bills,Success,Debit
494,35,2023-02-22,New Orleans,18.22,Chipotle,Food,Success,Debit
495,116,2023-01-21,New Orleans,729.06,Comcast,Bills,Success,Debit
496,200,2023-06-05,Atlanta,99.04,Uber,Travel,Success,Debit
497,19,2023-05-22,Washington,10.69,Chipotle,Food,Success,Credit
498,198,2023-05-26,Milwaukee,124.54,Con Edison,Bills,Success,Debit
499,20,2023-02-12,Boston,10.11,Spotify,Entertainment,Success,Debit
500,157,2023-03-02,Charlotte,22.81,Chipotle,Food,Success,Credit
501,231,2023-05-31,Las Vegas,21.82,Uber,Travel,Success,Debit
502,39,2023-03-22,Washington,102.33,Verizon,Bills,Failed,Credit
503,138,2023-04-11,Richmond,116.69,Delta Airlines,Travel,Success,Credit
504,60,2023-03-16,Houston,301.34,Airbnb,Travel,Success,Credit
505,180,2023-04-01,Phoenix,97.62,Walmart,Shopping,Success,Debit
506,39,2023-06-27,Washington,9.82,Spotify,Entertainment,Success,Debit
507,12,2023-04-10,Columbus,196.85,Walmart,Shopping,Success,Credit
508,194,2023-05-15,Washington,60.3,Chipotle,Food,Failed,Debit
509,54,2023-06-21,New York,80.54,Walmart,Shopping,Success,Debit
510,217,2023-05-10,Atlanta,132.05,Delta Airlines,Travel,Success,Credit
511,207,2023-04-08,Charlotte,36.89,Verizon,Bills,Success,Credit
512,40,2023-05-09,Boston,10.59,Spotify,Entertainment,Success,Credit
513,211,2023-05-26,Washington,133.18,Target,Shopping,Success,Credit
514,1,2023-02-22,Baltimore,17.8,Netflix,Entertainment,Success,Debit
515,215,2023-01-16,Milwaukee,72.26,Con Edison,Bills,Success,Credit
516,184,2023-01-23,Atlanta,4.12,Starbucks,Food,Success,Credit
517,108,2023-05-25,Detroit,189.97,Con Edison,Bills,Success,Credit
518,133,2023-03-15,Atlanta,35.63,AMC Theaters,Entertainment,Success,Credit
519,79,2023-02-17,Phoenix,98.2,Con Edison,Bills,Success,Credit
520,86,2023-05-13,New York,180.53,Con Edison,Bills,Success,Debit
521,246,2023-03-09,Phoenix,123.29,Walmart,Shopping,Failed,Credit
522,180,2023-04-19,Phoenix,194.62,Con Edison,Bills,Success,Credit
523,57,2023-04-07,Charlotte,27.54,Chipotle,Food,Success,Debit
524,200,2023-03-11,Atlanta,167.51,Walmart,Shopping,Success,Credit
525,250,2023-05-03,Atlanta,75.83,Verizon,Bills,Success,Credit
526,59,2023-05-20,Chicago,187.14,Amazon,Shopping,Success,Debit
527,202,2023-05-11,Philadelphia,114.44,Walmart,Shopping,Success,Debit
528,134,2023-02-24,Baltimore,27.43,AMC Theaters,Entertainment,Success,Debit
529,7,2023-03-04,Charlotte,3.38,Starbucks,Food,Success,Credit
530,46,2023-01-12,Chicago,239.36,Con Edison,Bills,Success,Credit
531,197,2023-05-14,Las Vegas,9.66,Starbucks,Food,Success,Credit
532,231,2023-04-22,Las Vegas,123.46,Con Edison,Bills,Success,Debit
533,107,2023-06-28,Charlotte,5.09,Starbucks,Food,Success,Credit
534,1,2023-06-25,Baltimore,29.75,Uber,Travel,Success,Debit
535,154,2023-01-12,Miami,58.03,Uber,Travel,Success,Credit
536,141,2023-06-27,Chicago,125.39,Verizon,Bills,Success,Credit
537,185,2023-02-27,Baltimore,14.49,AMC Theaters,Entertainment,Success,Debit
538,112,2023-06-28,Boston,506.89,Comcast,Bills,Success,Credit
539,191,2023-02-27,Detroit,147.24,Verizon,Bills,Success,Debit
540,64,2023-03-24,Las Vegas,12.44,Spotify,Entertainment,Success,Debit
541,184,2023-02-26,Atlanta,71.57,Uber,Travel,Failed,Credit
542,43,2023-06-14,Atlanta,7.05,Starbucks,Food,Success,Credit
543,219,2023-04-04,Philadelphia,112.59,Verizon,Bills,Success,Credit
544,20,2023-05-02,Boston,354.23,Airbnb,Travel,Failed,Debit
545,9,2023-05-15,Nashville,523.21,Airbnb,Travel,Success,Credit
546,62,2023-06-27,Boston,137.28,Con Edison,Bills,Success,Debit
547,43,2023-06-17,Atlanta,147.53,Amazon,Shopping,Failed,Credit
548,222,2023-05-08,Richmond,15.94,AMC Theaters,Entertainment,Success,Debit
549,86,2023-03-01,New York,11.23,Spotify,Entertainment,Failed,Debit
550,60,2023-02-21,Houston,36.76,AMC Theaters,Entertainment,Success,Debit
551,219,2023-05-11,Philadelphia,7.31,McDonalds,Food,Success,Credit
552,60,2023-05-28,Houston,71.81,Walmart,Shopping,Success,Credit
553,12,2023-04-05,Columbus,13.06,Spotify,Entertainment,Success,Credit
554,215,2023-02-26,Milwaukee,19.45,Netflix,Entertainment,Success,Debit
555,48,2023-05-21,Los Angeles,311.88,Amazon,Shopping,Success,Debit
556,70,2023-02-25,New York,8.57,Comcast,Bills,Success,Debit
557,107,2023-06-19,Charlotte,12.59,Netflix,Entertainment,Success,Debit
558,167,2023-04-08,Atlanta,977.26,Comcast,Bills,Failed,Debit
559,204,2023-02-26,Miami,89.47,Uber,Travel,Success,Debit
560,50,2023-05-12,New York,468.82,Delta Airlines,Travel,Success,Credit
561,106,2023-03-31,Orlando,21.31,AMC Theaters,Entertainment,Success,Debit
562,11,2023-05-31,Newark,118.49,Target,Shopping,Failed,Debit
563,119,2023-02-24,Philadelphia,127.63,Verizon,Bills,Success,Credit
564,3,2023-04-23,Atlanta,454.65,Amazon,Shopping,Success,Debit
565,183,2023-02-20,New Orleans,418.85,Delta Airlines,Travel,Success,Credit
566,116,2023-05-05,New Orleans,9.51,Starbucks,Food,Success,Debit
567,210,2023-04-22,Houston,36.88,AMC Theaters,Entertainment,Failed,Debit
568,125,2023-06-20,Chicago,8.24,Starbucks,Food,Success,Debit
569,88,2023-05-03,Richmond,134.36,Target,Shopping,Success,Debit
570,199,2023-05-02,New Orleans,30.97,Walmart,Shopping,Success,Debit
571,237,2023-03-26,New York,321.73,Amazon,Shopping,Success,Credit
572,185,2023-04-28,Baltimore,22.04,Chipotle,Food,Success,Debit
573,201,2023-05-19,Baltimore,64.11,Chipotle,Food,Success,Debit
574,75,2023-03-26,Chicago,68.88,Uber,Travel,Success,Credit
575,172,2023-06-26,Richmond,84.19,Verizon,Bills,Failed,Debit
576,205,2023-02-15,Richmond,13.41,McDonalds,Food,Success,Credit
577,24,2023-02-28,Miami,863.63,Airbnb,Travel,Success,Credit
578,34,2023-05-17,Philadelphia,105.95,Target,Shopping,Failed,Credit
579,167,2023-04-17,Atlanta,47.49,Target,Shopping,Failed,Debit
580,100,2023-06-07,Baltimore,17.3,Amazon,Shopping,Success,Debit
581,93,2023-05-16,Washington,502.77,Airbnb,Travel,Failed,Debit
582,247,2023-03-09,Las Vegas,12.88,McDonalds,Food,Failed,Debit
583,145,2023-05-11,Phoenix,16.03,AMC Theaters,Entertainment,Success,Debit
584,64,2023-03-17,Las Vegas,12.67,Spotify,Entertainment,Success,Debit
585,107,2023-05-07,Charlotte,19.3,Netflix,Entertainment,Success,Debit
586,91,2023-04-27,Chicago,55.89,Chipotle,Food,Success,Credit
587,213,2023-06-15,Phoenix,58.48,Uber,Travel,Success,Credit
588,168,2023-03-18,Baltimore,316.55,Airbnb,Travel,Success,Debit
589,146,2023-01-27,Las Vegas,13.33,McDonalds,Food,Success,Debit
590,39,2023-02-22,Washington,114.09,Amazon,Shopping,Success,Debit
591,59,2023-04-03,Chicago,144.24,Target,Shopping,Failed,Credit
592,50,2023-04-09,New York,26.66,AMC Theaters,Entertainment,Success,Credit
593,107,2023-02-10,Charlotte,338.54,Comcast,Bills,Success,Debit
594,58,2023-01-27,Detroit,188.38,Con Edison,Bills,Success,Debit
595,25,2023-05-04,Detroit,93.65,Con Edison,Bills,Success,Credit
596,90,2023-06-10,Detroit,39.98,Target,Shopping,Success,Credit
597,141,2023-02-10,Chicago,57.55,Uber,Travel,Success,Debit
598,250,2023-06-07,Atlanta,12.96,McDonalds,Food,Success,Debit
599,174,2023-03-26,Charlotte,23.23,Chipotle,Food,Success,Debit
600,219,2023-02-20,Philadelphia,80.02,Airbnb,Travel,Success,Credit
601,235,2023-04-24,Baltimore,150.77,Walmart,Shopping,Success,Debit
602,26,2023-02-27,Chicago,126.94,Delta Airlines,Travel,Success,Debit
603,239,2023-04-04,Richmond,34.75,Chipotle,Food,Failed,Debit
604,82,2023-04-21,New Orleans,35.48,Uber,Travel,Success,Credit
605,164,2023-06-23,Las Vegas,18.48,AMC Theaters,Entertainment,Success,Debit
606,10,2023-04-22,New York,110.27,Verizon,Bills,Success,Credit
607,155,2023-04-16,Richmond,75.4,Walmart,Shopping,Success,Credit
608,82,2023-05-22,New Orleans,4.45,Starbucks,Food,Success,Credit
609,162,2023-01-14,Boston,137.65,Verizon,Bills,Success,Debit
610,116,2023-01-15,New Orleans,17.68,Netflix,Entertainment,Success,Debit
611,72,2023-02-25,Richmond,187.93,Walmart,Shopping,Failed,Credit
612,72,2023-05-29,Richmond,30.97,AMC Theaters,Entertainment,Success,Credit
613,214,2023-05-27,Las Vegas,784.92,Comcast,Bills,Success,Credit
614,152,2023-02-19,New York,251.91,Airbnb,Travel,Success,Debit
615,90,2023-06-30,Detroit,35.1,AMC Theaters,Entertainment,Success,Debit
616,31,2023-01-18,Newark,186,Walmart,Shopping,Success,Credit
617,65,2023-06-17,Milwaukee,7.31,McDonalds,Food,Success,Credit
618,57,2023-05-03,Charlotte,34.84,Walmart,Shopping,Success,Credit
619,108,2023-06-13,Detroit,13.36,Spotify,Entertainment,Success,Debit
620,22,2023-04-21,Richmond,32.3,Target,Shopping,Failed,Debit
621,209,2023-05-29,Chicago,119.78,Walmart,Shopping,Success,Debit
622,5,2023-05-01,Detroit,719.17,Comcast,Bills,Success,Credit
623,192,2023-04-20,Chicago,13.91,McDonalds,Food,Success,Credit
624,134,2023-05-23,Baltimore,60.01,Walmart,Shopping,Success,Credit
625,40,2023-01-29,Boston,97.9,Verizon,Bills,Success,Credit
626,248,2023-04-22,Milwaukee,55.98,Verizon,Bills,Success,Credit
627,130,2023-05-23,Las Vegas,269.6,Comcast,Bills,Success,Debit
628,213,2023-03-02,Phoenix,87.85,Target,Shopping,Success,Debit
629,116,2023-04-22,New Orleans,903.5,Airbnb,Travel,Success,Debit
630,240,2023-04-15,Charlotte,440.51,Amazon,Shopping,Success,Credit
631,63,2023-04-24,Phoenix,4.43,Starbucks,Food,Success,Credit
632,53,2023-04-19,Baltimore,28.65,Chipotle,Food,Success,Debit
633,121,2023-04-08,Miami,956.36,Airbnb,Travel,Failed,Debit
634,129,2023-06-04,Phoenix,10.35,McDonalds,Food,Success,Credit
635,137,2023-04-01,Miami,497.96,Comcast,Bills,Failed,Debit
636,180,2023-02-28,Phoenix,51.6,Verizon,Bills,Success,Debit
637,3,2023-05-19,Atlanta,6.65,Starbucks,Food,Success,Debit
638,199,2023-05-10,New Orleans,775.89,Airbnb,Travel,Success,Credit
639,44,2023-05-07,Miami,147.31,Target,Shopping,Success,Debit
640,235,2023-05-04,Baltimore,176.55,Walmart,Shopping,Success,Credit
641,87,2023-05-21,Miami,7.21,Starbucks,Food,Success,Credit
642,51,2023-06-02,Philadelphia,459.99,Airbnb,Travel,Success,Credit
643,111,2023-06-22,Washington,11.69,Netflix,Entertainment,Success,Debit
644,48,2023-05-09,Los Angeles,619.23,Airbnb,Travel,Success,Debit
645,146,2023-04-10,Las Vegas,337.93,Delta Airlines,Travel,Success,Credit
646,146,2023-05-12,Las Vegas,22.34,Chipotle,Food,Success,Credit
647,175,2023-04-12,Detroit,14.37,Chipotle,Food,Success,Credit
648,91,2023-03-03,Chicago,38.35,AMC Theaters,Entertainment,Success,Debit
649,49,2023-04-14,Nashville,124.64,Target,Shopping,Success,Debit
650,41,2023-03-22,Baltimore,25.82,Target,Shopping,Success,Credit
651,146,2023-02-04,Las Vegas,364.1,Delta Airlines,Travel,Success,Debit
652,168,2023-05-31,Baltimore,21.11,Uber,Travel,Success,Debit
653,112,2023-06-16,Boston,137.01,Con Edison,Bills,Success,Credit
654,176,2023-06-09,Chicago,13.61,McDonalds,Food,Success,Debit
655,204,2023-01-04,Miami,540.24,Airbnb,Travel,Success,Credit
656,70,2023-04-03,New York,13.89,Spotify,Entertainment,Success,Credit
657,173,2023-06-28,Orlando,167.86,Delta Airlines,Travel,Failed,Credit
658,31,2023-03-17,Newark,83.66,Chipotle,Food,Success,Debit
659,77,2023-04-04,Washington,12.67,AMC Theaters,Entertainment,Success,Credit
660,139,2023-04-28,Charlotte,312.93,Comcast,Bills,Success,Debit
661,205,2023-03-04,Richmond,138.82,Amazon,Shopping,Success,Debit
662,81,2023-03-12,Milwaukee,14.97,Spotify,Entertainment,Success,Debit
663,69,2023-05-18,Philadelphia,12.49,Netflix,Entertainment,Success,Credit
664,87,2023-01-17,Miami,298.61,Amazon,Shopping,Success,Credit
665,110,2023-03-12,Houston,493.26,Airbnb,Travel,Success,Debit
666,132,2023-03-13,New Orleans,13.21,Spotify,Entertainment,Success,Debit
667,102,2023-01-02,New York,413.96,Amazon,Shopping,Success,Debit
668,83,2023-01-10,Atlanta,38.76,AMC Theaters,Entertainment,Success,Credit
669,35,2023-04-06,New Orleans,10.4,Spotify,Entertainment,Success,Credit
670,75,2023-01-27,Chicago,13.7,Spotify,Entertainment,Success,Debit
671,67,2023-04-28,Atlanta,584.34,Comcast,Bills,Success,Debit
672,169,2023-03-30,Philadelphia,486.77,Comcast,Bills,Success,Debit
673,233,2023-06-25,New Orleans,14.44,Spotify,Entertainment,Success,Debit
674,22,2023-02-12,Richmond,966.63,Airbnb,Travel,Success,Debit
675,96,2023-01-19,Las Vegas,716.65,Comcast,Bills,Success,Debit
676,213,2023-02-08,Phoenix,45.45,Verizon,Bills,Success,Credit
677,136,2023-04-19,New York,13.01,Netflix,Entertainment,Success,Credit
678,31,2023-02-11,Newark,137.71,Con Edison,Bills,Success,Debit
679,225,2023-01-13,Detroit,299.5,Comcast,Bills,Success,Credit
